# Engine name: 
# Thu Sep 4 20:35:05 2025
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.4500    307.0000      3.0000     10.0000    961.3368   2345.3714     17.3038      1.2614      1.2609   1605.2940    237.5706    261.0534      1.4513      1.5948      1.0000 
     1.4500    314.0000      3.0000     10.0000    961.3368   2345.4809     17.3040      1.2615      1.2610   1605.2920    238.0992    261.4192      1.4545      1.5970      1.0000 
     1.4500    321.0000      3.0000     10.0000    961.3368   2345.5870     17.3042      1.2616      1.2611   1605.2901    238.6127    261.7757      1.4577      1.5992      1.0000 
     1.4500    328.0000      3.0000     10.0000    961.3368   2345.6898     17.3043      1.2617      1.2612   1605.2882    239.1118    262.1234      1.4607      1.6013      1.0000 
     1.4500    335.0000      3.0000     10.0000    961.3368   2345.7895     17.3045      1.2618      1.2613   1605.2864    239.5973    262.4629      1.4637      1.6034      1.0000 
     1.4500    342.0000      3.0000     10.0000    961.3368   2345.8862     17.3046      1.2619      1.2614   1605.2847    240.0698    262.7945      1.4666      1.6054      1.0000 
     1.4500    349.0000      3.0000     10.0000    961.3368   2345.9801     17.3047      1.2620      1.2615   1605.2829    240.5301    263.1187      1.4694      1.6074      1.0000 
     1.4500    356.0000      3.0000     10.0000    961.3368   2346.0713     17.3049      1.2621      1.2616   1605.2813    240.9786    263.4359      1.4721      1.6093      1.0000 
     1.4500    363.0000      3.0000     10.0000    961.3368   2346.1599     17.3050      1.2622      1.2616   1605.2796    241.4160    263.7463      1.4748      1.6112      1.0000 
     1.4500    370.0000      3.0000     10.0000    961.3368   2346.2461     17.3051      1.2622      1.2617   1605.2781    241.8427    264.0504      1.4774      1.6131      1.0000 
     1.4500    377.0000      3.0000     10.0000    961.3368   2346.3299     17.3053      1.2623      1.2618   1605.2765    242.2592    264.3484      1.4800      1.6149      1.0000 
     1.4500    384.0000      3.0000     10.0000    961.3368   2346.4115     17.3054      1.2624      1.2619   1605.2750    242.6660    264.6406      1.4825      1.6167      1.0000 
     1.4500    391.0000      3.0000     10.0000    961.3368   2346.4910     17.3055      1.2625      1.2620   1605.2735    243.0636    264.9273      1.4849      1.6184      1.0000 
     1.4500    398.0000      3.0000     10.0000    961.3368   2346.5685     17.3056      1.2625      1.2620   1605.2721    243.4522    265.2086      1.4873      1.6202      1.0000 
     1.4500    405.0000      3.0000     10.0000    961.3368   2346.6440     17.3057      1.2626      1.2621   1605.2707    243.8324    265.4849      1.4896      1.6219      1.0000 
     1.4500    412.0000      3.0000     10.0000    961.3368   2346.7176     17.3058      1.2627      1.2622   1605.2693    244.2043    265.7563      1.4919      1.6235      1.0000 
     1.4500    419.0000      3.0000     10.0000    961.3368   2346.7895     17.3059      1.2627      1.2623   1605.2680    244.5684    266.0231      1.4941      1.6251      1.0000 
     1.4500    426.0000      3.0000     10.0000    961.3368   2346.8596     17.3060      1.2628      1.2623   1605.2667    244.9251    266.2853      1.4963      1.6267      1.0000 
     1.4500    433.0000      3.0000     10.0000    961.3368   2346.9280     17.3061      1.2629      1.2624   1605.2654    245.2745    266.5432      1.4984      1.6283      1.0000 
     1.4500    440.0000      3.0000     10.0000    961.3368   2346.9949     17.3062      1.2629      1.2625   1605.2642    245.6169    266.7969      1.5005      1.6299      1.0000 
     1.4500    447.0000      3.0000     10.0000    961.3368   2347.0603     17.3063      1.2630      1.2625   1605.2630    245.9527    267.0466      1.5025      1.6314      1.0000 
     1.4500    454.0000      3.0000     10.0000    961.3368   2347.1242     17.3064      1.2631      1.2626   1605.2618    246.2820    267.2923      1.5046      1.6329      1.0000 
     1.4500    461.0000      3.0000     10.0000    961.3368   2347.1867     17.3065      1.2631      1.2627   1605.2606    246.6052    267.5343      1.5065      1.6344      1.0000 
     1.4500    468.0000      3.0000     10.0000    961.3368   2347.2478     17.3066      1.2632      1.2627   1605.2595    246.9224    267.7725      1.5085      1.6358      1.0000 
     1.4500    475.0000      3.0000     10.0000    961.3368   2347.3076     17.3067      1.2632      1.2628   1605.2584    247.2338    268.0073      1.5104      1.6373      1.0000 
     1.4500    482.0000      3.0000     10.0000    961.3368   2347.3661     17.3068      1.2633      1.2628   1605.2573    247.5397    268.2385      1.5122      1.6387      1.0000 
     1.4500    489.0000      3.0000     10.0000    961.3368   2347.4234     17.3069      1.2633      1.2629   1605.2563    247.8403    268.4665      1.5141      1.6401      1.0000 
     1.4500    496.0000      3.0000     10.0000    961.3368   2347.4796     17.3070      1.2634      1.2629   1605.2552    248.1356    268.6911      1.5159      1.6415      1.0000 
     1.4500    503.0000      3.0000     10.0000    961.3368   2347.5346     17.3071      1.2634      1.2630   1605.2542    248.4259    268.9126      1.5177      1.6428      1.0000 
     1.4500    510.0000      3.0000     10.0000    961.3368   2347.5885     17.3071      1.2635      1.2630   1605.2532    248.7114    269.1310      1.5194      1.6441      1.0000 
     1.4500    517.0000      3.0000     10.0000    961.3368   2347.6414     17.3072      1.2635      1.2631   1605.2522    248.9922    269.3464      1.5211      1.6455      1.0000 
     1.4500    524.0000      3.0000     10.0000    961.3368   2347.6932     17.3073      1.2636      1.2632   1605.2513    249.2685    269.5588      1.5228      1.6468      1.0000 
     1.4500    531.0000      3.0000     10.0000    961.3368   2347.7440     17.3074      1.2636      1.2632   1605.2503    249.5404    269.7684      1.5245      1.6480      1.0000 
     1.4500    538.0000      3.0000     10.0000    961.3368   2347.7939     17.3075      1.2637      1.2632   1605.2494    249.8080    269.9752      1.5261      1.6493      1.0000 
     1.5000     90.0000      3.0000     10.0000    963.4025   2445.1678     17.6269      1.2424      1.2408   1631.7104    205.0552    242.1273      1.2324      1.4552      1.0000 
     1.5000     97.0000      3.0000     10.0000    963.4025   2446.1416     17.6284      1.2431      1.2415   1631.7158    207.7977    243.7850      1.2489      1.4652      1.0000 
     1.5000    104.0000      3.0000     10.0000    963.4025   2447.0225     17.6297      1.2437      1.2422   1631.7201    210.2773    245.3010      1.2638      1.4743      1.0000 
     1.5000    111.0000      3.0000     10.0000    963.4025   2447.8247     17.6309      1.2442      1.2428   1631.7235    212.5356    246.6954      1.2773      1.4826      1.0000 
     1.5000    118.0000      3.0000     10.0000    963.4025   2448.5594     17.6320      1.2447      1.2433   1631.7263    214.6052    247.9845      1.2898      1.4904      1.0000 
     1.5000    125.0000      3.0000     10.0000    963.4025   2449.2357     17.6331      1.2452      1.2438   1631.7286    216.5124    249.1817      1.3012      1.4976      1.0000 
     1.5000    132.0000      3.0000     10.0000    963.4025   2449.8611     17.6340      1.2456      1.2443   1631.7304    218.2785    250.2980      1.3118      1.5043      1.0000 
     1.5000    139.0000      3.0000     10.0000    963.4025   2450.4417     17.6349      1.2460      1.2447   1631.7319    219.9209    251.3427      1.3217      1.5106      1.0000 
     1.5000    146.0000      3.0000     10.0000    963.4025   2450.9828     17.6357      1.2464      1.2451   1631.7331    221.4542    252.3236      1.3309      1.5165      1.0000 
     1.5000    153.0000      3.0000     10.0000    963.4025   2451.4886     17.6364      1.2468      1.2455   1631.7340    222.8906    253.2474      1.3396      1.5220      1.0000 
     1.5000    160.0000      3.0000     10.0000    963.4025   2451.9630     17.6372      1.2471      1.2459   1631.7347    224.2406    254.1197      1.3477      1.5272      1.0000 
     1.5000    167.0000      3.0000     10.0000    963.4025   2452.4090     17.6378      1.2474      1.2462   1631.7352    225.5128    254.9454      1.3553      1.5322      1.0000 
     1.5000    174.0000      3.0000     10.0000    963.4025   2452.8294     17.6385      1.2477      1.2465   1631.7356    226.7150    255.7289      1.3625      1.5369      1.0000 
     1.5000    181.0000      3.0000     10.0000    963.4025   2453.2267     17.6391      1.2480      1.2468   1631.7359    227.8537    256.4739      1.3694      1.5414      1.0000 
     1.5000    188.0000      3.0000     10.0000    963.4025   2453.6028     17.6396      1.2483      1.2471   1631.7360    228.9346    257.1836      1.3759      1.5457      1.0000 
     1.5000    195.0000      3.0000     10.0000    963.4025   2453.9597     17.6402      1.2485      1.2474   1631.7361    229.9627    257.8610      1.3821      1.5497      1.0000 
     1.5000    202.0000      3.0000     10.0000    963.4025   2454.2989     17.6407      1.2488      1.2477   1631.7360    230.9425    258.5085      1.3880      1.5536      1.0000 
     1.5000    209.0000      3.0000     10.0000    963.4025   2454.6219     17.6412      1.2490      1.2479   1631.7360    231.8778    259.1286      1.3936      1.5573      1.0000 
     1.5000    216.0000      3.0000     10.0000    963.4025   2454.9300     17.6416      1.2492      1.2481   1631.7358    232.7721    259.7232      1.3989      1.5609      1.0000 
     1.5000    223.0000      3.0000     10.0000    963.4025   2455.2241     17.6421      1.2494      1.2484   1631.7356    233.6286    260.2941      1.4041      1.5644      1.0000 
     1.5000    230.0000      3.0000     10.0000    963.4025   2455.5055     17.6425      1.2496      1.2486   1631.7354    234.4499    260.8431      1.4090      1.5677      1.0000 
     1.5000    237.0000      3.0000     10.0000    963.4025   2455.7750     17.6429      1.2498      1.2488   1631.7351    235.2386    261.3715      1.4138      1.5708      1.0000 
     1.5000    244.0000      3.0000     10.0000    963.4025   2456.0334     17.6433      1.2500      1.2490   1631.7348    235.9969    261.8808      1.4183      1.5739      1.0000 
     1.5000    251.0000      3.0000     10.0000    963.4025   2456.2815     17.6437      1.2502      1.2492   1631.7345    236.7268    262.3722      1.4227      1.5768      1.0000 
     1.5000    258.0000      3.0000     10.0000    963.4025   2456.5200     17.6440      1.2504      1.2494   1631.7341    237.4302    262.8467      1.4269      1.5797      1.0000 
     1.5000    265.0000      3.0000     10.0000    963.4025   2456.7494     17.6444      1.2506      1.2496   1631.7337    238.1087    263.3055      1.4310      1.5825      1.0000 
     1.5000    272.0000      3.0000     10.0000    963.4025   2456.9703     17.6447      1.2507      1.2497   1631.7333    238.7640    263.7494      1.4350      1.5851      1.0000 
     1.5000    279.0000      3.0000     10.0000    963.4025   2457.1833     17.6450      1.2509      1.2499   1631.7329    239.3972    264.1793      1.4388      1.5877      1.0000 
     1.5000    286.0000      3.0000     10.0000    963.4025   2457.3888     17.6454      1.2510      1.2501   1631.7325    240.0099    264.5959      1.4425      1.5902      1.0000 
     1.5000    293.0000      3.0000     10.0000    963.4025   2457.5873     17.6457      1.2512      1.2502   1631.7321    240.6030    265.0002      1.4460      1.5926      1.0000 
     1.5000    300.0000      3.0000     10.0000    963.4025   2457.7791     17.6459      1.2513      1.2504   1631.7316    241.1778    265.3926      1.4495      1.5950      1.0000 
     1.5000    307.0000      3.0000     10.0000    963.4025   2457.9646     17.6462      1.2515      1.2505   1631.7312    241.7352    265.7738      1.4528      1.5973      1.0000 
     1.5000    314.0000      3.0000     10.0000    963.4025   2458.1442     17.6465      1.2516      1.2507   1631.7307    242.2761    266.1445      1.4561      1.5995      1.0000 
     1.5000    321.0000      3.0000     10.0000    963.4025   2458.3181     17.6468      1.2517      1.2508   1631.7303    242.8014    266.5051      1.4592      1.6017      1.0000 
     1.5000    328.0000      3.0000     10.0000    963.4025   2458.4867     17.6470      1.2519      1.2510   1631.7298    243.3118    266.8561      1.4623      1.6038      1.0000 
     1.5000    335.0000      3.0000     10.0000    963.4025   2458.6503     17.6473      1.2520      1.2511   1631.7293    243.8082    267.1981      1.4653      1.6059      1.0000 
     1.5000    342.0000      3.0000     10.0000    963.4025   2458.8090     17.6475      1.2521      1.2512   1631.7289    244.2911    267.5314      1.4682      1.6079      1.0000 
     1.5000    349.0000      3.0000     10.0000    963.4025   2458.9631     17.6477      1.2522      1.2513   1631.7284    244.7613    267.8564      1.4710      1.6098      1.0000 
     1.5000    356.0000      3.0000     10.0000    963.4025   2459.1129     17.6480      1.2523      1.2515   1631.7279    245.2193    268.1736      1.4738      1.6117      1.0000 
     1.5000    363.0000      3.0000     10.0000    963.4025   2459.2585     17.6482      1.2524      1.2516   1631.7275    245.6657    268.4834      1.4764      1.6136      1.0000 
     1.5000    370.0000      3.0000     10.0000    963.4025   2459.4002     17.6484      1.2525      1.2517   1631.7270    246.1010    268.7860      1.4791      1.6154      1.0000 
