# Engine name: 
# Thu Sep 4 20:43:00 2025
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     3.0500    104.0000      3.0000     10.0000      0.0000   3027.3798     26.9506      1.1516      1.1184   1528.8653    199.9765    238.0615      1.2827      1.5270      1.0000 
     3.0500    111.0000      3.0000     10.0000      0.0000   3033.7259     26.9669      1.1516      1.1187   1529.8419    202.5520    239.9217      1.2984      1.5380      1.0000 
     3.0500    118.0000      3.0000     10.0000      0.0000   3039.6832     26.9822      1.1517      1.1190   1530.7557    204.9283    241.6487      1.3129      1.5481      1.0000 
     3.0500    125.0000      3.0000     10.0000      0.0000   3045.2963     26.9966      1.1517      1.1193   1531.6139    207.1317    243.2588      1.3262      1.5575      1.0000 
     3.0500    132.0000      3.0000     10.0000      0.0000   3050.6025     27.0103      1.1518      1.1195   1532.4228    209.1838    244.7656      1.3387      1.5664      1.0000 
     3.0500    139.0000      3.0000     10.0000      0.0000   3055.6334     27.0232      1.1518      1.1198   1533.1875    211.1026    246.1804      1.3503      1.5746      1.0000 
     3.0500    146.0000      3.0000     10.0000      0.0000   3060.4160     27.0356      1.1519      1.1200   1533.9125    212.9030    247.5129      1.3611      1.5824      1.0000 
     3.0500    153.0000      3.0000     10.0000      0.0000   3064.9733     27.0473      1.1519      1.1203   1534.6016    214.5976    248.7713      1.3714      1.5897      1.0000 
     3.0500    160.0000      3.0000     10.0000      0.0000   3069.3254     27.0586      1.1520      1.1205   1535.2580    216.1974    249.9627      1.3810      1.5967      1.0000 
     3.0500    167.0000      3.0000     10.0000      0.0000   3073.4899     27.0693      1.1520      1.1207   1535.8846    217.7114    251.0933      1.3901      1.6032      1.0000 
     3.0500    174.0000      3.0000     10.0000      0.0000   3077.4821     27.0797      1.1520      1.1209   1536.4839    219.1477    252.1685      1.3987      1.6095      1.0000 
     3.0500    181.0000      3.0000     10.0000      0.0000   3081.3155     27.0896      1.1521      1.1211   1537.0582    220.5133    253.1929      1.4069      1.6154      1.0000 
     3.0500    188.0000      3.0000     10.0000      0.0000   3085.0021     27.0991      1.1521      1.1213   1537.6092    221.8142    254.1707      1.4147      1.6211      1.0000 
     3.0500    195.0000      3.0000     10.0000      0.0000   3088.5528     27.1083      1.1522      1.1215   1538.1389    223.0558    255.1057      1.4221      1.6265      1.0000 
     3.0500    202.0000      3.0000     10.0000      0.0000   3091.9769     27.1172      1.1522      1.1217   1538.6486    224.2428    256.0009      1.4292      1.6316      1.0000 
     3.0500    209.0000      3.0000     10.0000      0.0000   3095.2832     27.1258      1.1522      1.1218   1539.1399    225.3794    256.8595      1.4360      1.6366      1.0000 
     3.0500    216.0000      3.0000     10.0000      0.0000   3098.4793     27.1341      1.1523      1.1220   1539.6140    226.4694    257.6839      1.4425      1.6413      1.0000 
     3.0500    223.0000      3.0000     10.0000      0.0000   3101.5722     27.1421      1.1523      1.1222   1540.0719    227.5161    258.4766      1.4487      1.6459      1.0000 
     3.0500    230.0000      3.0000     10.0000      0.0000   3104.5684     27.1499      1.1523      1.1223   1540.5147    228.5226    259.2397      1.4547      1.6503      1.0000 
     3.0500    237.0000      3.0000     10.0000      0.0000   3107.4737     27.1575      1.1524      1.1225   1540.9433    229.4915    259.9750      1.4605      1.6545      1.0000 
     3.0500    244.0000      3.0000     10.0000      0.0000   3110.2932     27.1648      1.1524      1.1226   1541.3586    230.4253    260.6844      1.4660      1.6586      1.0000 
     3.0500    251.0000      3.0000     10.0000      0.0000   3113.0319     27.1719      1.1524      1.1228   1541.7614    231.3263    261.3695      1.4714      1.6625      1.0000 
     3.0500    258.0000      3.0000     10.0000      0.0000   3115.6942     27.1789      1.1525      1.1229   1542.1523    232.1965    262.0317      1.4766      1.6663      1.0000 
     3.0500    265.0000      3.0000     10.0000      0.0000   3118.2842     27.1856      1.1525      1.1230   1542.5320    233.0377    262.6723      1.4815      1.6699      1.0000 
     3.0500    272.0000      3.0000     10.0000      0.0000   3120.8056     27.1922      1.1525      1.1232   1542.9011    233.8517    263.2925      1.4864      1.6735      1.0000 
     3.0500    279.0000      3.0000     10.0000      0.0000   3123.2619     27.1986      1.1525      1.1233   1543.2602    234.6399    263.8936      1.4910      1.6769      1.0000 
     3.0500    286.0000      3.0000     10.0000      0.0000   3125.6564     27.2048      1.1526      1.1234   1543.6097    235.4039    264.4765      1.4955      1.6802      1.0000 
     3.0500    293.0000      3.0000     10.0000      0.0000   3127.9920     27.2109      1.1526      1.1236   1543.9502    236.1449    265.0422      1.4999      1.6835      1.0000 
     3.0500    300.0000      3.0000     10.0000      0.0000   3130.2715     27.2169      1.1526      1.1237   1544.2821    236.8642    265.5915      1.5042      1.6866      1.0000 
     3.0500    307.0000      3.0000     10.0000      0.0000   3132.4976     27.2227      1.1526      1.1238   1544.6057    237.5629    266.1254      1.5083      1.6896      1.0000 
     3.0500    314.0000      3.0000     10.0000      0.0000   3134.6725     27.2284      1.1527      1.1239   1544.9215    238.2420    266.6445      1.5123      1.6926      1.0000 
     3.0500    321.0000      3.0000     10.0000      0.0000   3136.7987     27.2339      1.1527      1.1240   1545.2298    238.9025    267.1496      1.5162      1.6954      1.0000 
     3.0500    328.0000      3.0000     10.0000      0.0000   3138.8781     27.2394      1.1527      1.1241   1545.5310    239.5453    267.6413      1.5200      1.6982      1.0000 
     3.0500    335.0000      3.0000     10.0000      0.0000   3140.9127     27.2447      1.1527      1.1242   1545.8253    240.1712    268.1203      1.5236      1.7009      1.0000 
     3.0500    342.0000      3.0000     10.0000      0.0000   3142.9045     27.2499      1.1528      1.1243   1546.1131    240.7810    268.5872      1.5272      1.7036      1.0000 
     3.0500    349.0000      3.0000     10.0000      0.0000   3144.8551     27.2550      1.1528      1.1244   1546.3946    241.3755    269.0424      1.5307      1.7062      1.0000 
     3.0500    356.0000      3.0000     10.0000      0.0000   3146.7662     27.2600      1.1528      1.1245   1546.6700    241.9553    269.4865      1.5341      1.7087      1.0000 
     3.0500    363.0000      3.0000     10.0000      0.0000   3148.6392     27.2649      1.1528      1.1246   1546.9397    242.5211    269.9199      1.5374      1.7111      1.0000 
     3.0500    370.0000      3.0000     10.0000      0.0000   3150.4758     27.2697      1.1529      1.1247   1547.2039    243.0734    270.3432      1.5407      1.7135      1.0000 
     3.0500    377.0000      3.0000     10.0000      0.0000   3152.2772     27.2745      1.1529      1.1248   1547.4627    243.6129    270.7567      1.5438      1.7159      1.0000 
     3.0500    384.0000      3.0000     10.0000      0.0000   3154.0448     27.2791      1.1529      1.1249   1547.7164    244.1400    271.1608      1.5469      1.7181      1.0000 
     3.0500    391.0000      3.0000     10.0000      0.0000   3155.7797     27.2836      1.1529      1.1250   1547.9651    244.6553    271.5559      1.5499      1.7204      1.0000 
     3.0500    398.0000      3.0000     10.0000      0.0000   3157.4831     27.2881      1.1529      1.1251   1548.2091    245.1593    271.9423      1.5529      1.7225      1.0000 
     3.0500    405.0000      3.0000     10.0000      0.0000   3159.1562     27.2925      1.1530      1.1252   1548.4485    245.6523    272.3205      1.5558      1.7247      1.0000 
     3.0500    412.0000      3.0000     10.0000      0.0000   3160.7999     27.2968      1.1530      1.1253   1548.6834    246.1348    272.6906      1.5586      1.7267      1.0000 
     3.0500    419.0000      3.0000     10.0000      0.0000   3162.4153     27.3011      1.1530      1.1254   1548.9141    246.6072    273.0530      1.5613      1.7288      1.0000 
     3.0500    426.0000      3.0000     10.0000      0.0000   3164.0033     27.3052      1.1530      1.1255   1549.1406    247.0698    273.4080      1.5640      1.7308      1.0000 
     3.0500    433.0000      3.0000     10.0000      0.0000   3165.5647     27.3093      1.1530      1.1256   1549.3631    247.5231    273.7559      1.5667      1.7327      1.0000 
     3.0500    440.0000      3.0000     10.0000      0.0000   3167.1005     27.3134      1.1531      1.1256   1549.5818    247.9674    274.0968      1.5693      1.7346      1.0000 
     3.0500    447.0000      3.0000     10.0000      0.0000   3168.6115     27.3174      1.1531      1.1257   1549.7968    248.4029    274.4311      1.5718      1.7365      1.0000 
     3.0500    454.0000      3.0000     10.0000      0.0000   3170.0984     27.3213      1.1531      1.1258   1550.0081    248.8300    274.7590      1.5743      1.7384      1.0000 
     3.0500    461.0000      3.0000     10.0000      0.0000   3171.5620     27.3251      1.1531      1.1259   1550.2159    249.2490    275.0806      1.5767      1.7402      1.0000 
     3.0500    468.0000      3.0000     10.0000      0.0000   3173.0030     27.3289      1.1531      1.1260   1550.4204    249.6601    275.3962      1.5791      1.7419      1.0000 
     3.0500    475.0000      3.0000     10.0000      0.0000   3174.4220     27.3326      1.1531      1.1260   1550.6215    250.0636    275.7061      1.5815      1.7437      1.0000 
     3.0500    482.0000      3.0000     10.0000      0.0000   3175.8197     27.3363      1.1532      1.1261   1550.8195    250.4598    276.0103      1.5838      1.7454      1.0000 
     3.0500    489.0000      3.0000     10.0000      0.0000   3177.1967     27.3399      1.1532      1.1262   1551.0143    250.8488    276.3090      1.5861      1.7470      1.0000 
     3.0500    496.0000      3.0000     10.0000      0.0000   3178.5536     27.3435      1.1532      1.1263   1551.2062    251.2310    276.6025      1.5883      1.7487      1.0000 
     3.0500    503.0000      3.0000     10.0000      0.0000   3179.8909     27.3470      1.1532      1.1263   1551.3951    251.6065    276.8909      1.5905      1.7503      1.0000 
     3.0500    510.0000      3.0000     10.0000      0.0000   3181.2093     27.3505      1.1532      1.1264   1551.5812    251.9756    277.1744      1.5926      1.7519      1.0000 
     3.0500    517.0000      3.0000     10.0000      0.0000   3182.5092     27.3539      1.1532      1.1265   1551.7645    252.3384    277.4530      1.5947      1.7534      1.0000 
     3.0500    524.0000      3.0000     10.0000      0.0000   3183.7912     27.3573      1.1533      1.1265   1551.9452    252.6951    277.7270      1.5968      1.7549      1.0000 
     3.0500    531.0000      3.0000     10.0000      0.0000   3185.0556     27.3607      1.1533      1.1266   1552.1233    253.0459    277.9965      1.5988      1.7564      1.0000 
     3.0500    538.0000      3.0000     10.0000      0.0000   3186.3030     27.3640      1.1533      1.1267   1552.2988    253.3910    278.2615      1.6008      1.7579      1.0000 
     3.1000     90.0000      3.0000     10.0000      0.0000   3006.0758     27.0068      1.1509      1.1180   1522.0481    193.4804    233.0976      1.2466      1.5019      1.0000 
     3.1000     97.0000      3.0000     10.0000      0.0000   3013.2875     27.0253      1.1509      1.1184   1523.1633    196.5476    235.2743      1.2654      1.5148      1.0000 
     3.1000    104.0000      3.0000     10.0000      0.0000   3019.9957     27.0425      1.1510      1.1187   1524.1967    199.3424    237.2746      1.2826      1.5266      1.0000 
     3.1000    111.0000      3.0000     10.0000      0.0000   3026.2657     27.0587      1.1511      1.1190   1525.1591    201.9059    239.1226      1.2982      1.5375      1.0000 
     3.1000    118.0000      3.0000     10.0000      0.0000   3032.1508     27.0738      1.1511      1.1193   1526.0593    204.2708    240.8381      1.3127      1.5477      1.0000 
     3.1000    125.0000      3.0000     10.0000      0.0000   3037.6952     27.0881      1.1512      1.1196   1526.9048    206.4634    242.4371      1.3260      1.5571      1.0000 
     3.1000    132.0000      3.0000     10.0000      0.0000   3042.9358     27.1016      1.1513      1.1199   1527.7015    208.5052    243.9333      1.3384      1.5659      1.0000 
     3.1000    139.0000      3.0000     10.0000      0.0000   3047.9039     27.1144      1.1513      1.1202   1528.4546    210.4142    245.3379      1.3500      1.5741      1.0000 
     3.1000    146.0000      3.0000     10.0000      0.0000   3052.6262     27.1266      1.1514      1.1204   1529.1685    212.2052    246.6606      1.3609      1.5818      1.0000 
     3.1000    153.0000      3.0000     10.0000      0.0000   3057.1257     27.1383      1.1514      1.1207   1529.8470    213.8909    247.9095      1.3711      1.5892      1.0000 
     3.1000    160.0000      3.0000     10.0000      0.0000   3061.4221     27.1494      1.1515      1.1209   1530.4931    215.4820    249.0918      1.3807      1.5961      1.0000 
     3.1000    167.0000      3.0000     10.0000      0.0000   3065.5329     27.1600      1.1515      1.1211   1531.1099    216.9877    250.2136      1.3898      1.6026      1.0000 
     3.1000    174.0000      3.0000     10.0000      0.0000   3069.4732     27.1702      1.1515      1.1213   1531.6998    218.4160    251.2802      1.3984      1.6088      1.0000 
     3.1000    181.0000      3.0000     10.0000      0.0000   3073.2565     27.1801      1.1516      1.1215   1532.2649    219.7738    252.2963      1.4066      1.6147      1.0000 
     3.1000    188.0000      3.0000     10.0000      0.0000   3076.8946     27.1895      1.1516      1.1217   1532.8071    221.0672    253.2661      1.4144      1.6204      1.0000 
     3.1000    195.0000      3.0000     10.0000      0.0000   3080.3982     27.1986      1.1517      1.1219   1533.3282    222.3015    254.1932      1.4218      1.6257      1.0000 
     3.1000    202.0000      3.0000     10.0000      0.0000   3083.7766     27.2074      1.1517      1.1221   1533.8297    223.4815    255.0808      1.4288      1.6309      1.0000 
     3.1000    209.0000      3.0000     10.0000      0.0000   3087.0385     27.2158      1.1518      1.1222   1534.3130    224.6113    255.9319      1.4356      1.6358      1.0000 
     3.1000    216.0000      3.0000     10.0000      0.0000   3090.1915     27.2240      1.1518      1.1224   1534.7792    225.6946    256.7491      1.4421      1.6405      1.0000 
     3.1000    223.0000      3.0000     10.0000      0.0000   3093.2424     27.2320      1.1518      1.1226   1535.2296    226.7349    257.5348      1.4483      1.6451      1.0000 
     3.1000    230.0000      3.0000     10.0000      0.0000   3096.1977     27.2397      1.1519      1.1227   1535.6651    227.7350    258.2910      1.4543      1.6494      1.0000 
     3.1000    237.0000      3.0000     10.0000      0.0000   3099.0631     27.2471      1.1519      1.1229   1536.0865    228.6978    259.0196      1.4600      1.6536      1.0000 
     3.1000    244.0000      3.0000     10.0000      0.0000   3101.8437     27.2544      1.1519      1.1230   1536.4949    229.6256    259.7225      1.4656      1.6577      1.0000 
     3.1000    251.0000      3.0000     10.0000      0.0000   3104.5444     27.2614      1.1520      1.1232   1536.8908    230.5208    260.4012      1.4709      1.6616      1.0000 
     3.1000    258.0000      3.0000     10.0000      0.0000   3107.1696     27.2683      1.1520      1.1233   1537.2751    231.3852    261.0571      1.4761      1.6653      1.0000 
     3.1000    265.0000      3.0000     10.0000      0.0000   3109.7233     27.2749      1.1520      1.1235   1537.6484    232.2209    261.6916      1.4810      1.6690      1.0000 
     3.1000    272.0000      3.0000     10.0000      0.0000   3112.2092     27.2814      1.1521      1.1236   1538.0112    233.0294    262.3059      1.4858      1.6725      1.0000 
     3.1000    279.0000      3.0000     10.0000      0.0000   3114.6308     27.2877      1.1521      1.1237   1538.3641    233.8123    262.9011      1.4905      1.6759      1.0000 
     3.1000    286.0000      3.0000     10.0000      0.0000   3116.9913     27.2939      1.1521      1.1238   1538.7076    234.5710    263.4782      1.4950      1.6792      1.0000 
     3.1000    293.0000      3.0000     10.0000      0.0000   3119.2936     27.2999      1.1521      1.1240   1539.0421    235.3069    264.0383      1.4994      1.6824      1.0000 
     3.1000    300.0000      3.0000     10.0000      0.0000   3121.5404     27.3058      1.1522      1.1241   1539.3682    236.0212    264.5822      1.5036      1.6855      1.0000 
     3.1000    307.0000      3.0000     10.0000      0.0000   3123.7345     27.3115      1.1522      1.1242   1539.6862    236.7149    265.1107      1.5077      1.6886      1.0000 
     3.1000    314.0000      3.0000     10.0000      0.0000   3125.8780     27.3171      1.1522      1.1243   1539.9964    237.3892    265.6245      1.5117      1.6915      1.0000 
     3.1000    321.0000      3.0000     10.0000      0.0000   3127.9733     27.3226      1.1523      1.1244   1540.2993    238.0449    266.1244      1.5156      1.6943      1.0000 
     3.1000    328.0000      3.0000     10.0000      0.0000   3130.0224     27.3280      1.1523      1.1246   1540.5951    238.6830    266.6111      1.5193      1.6971      1.0000 
     3.1000    335.0000      3.0000     10.0000      0.0000   3132.0273     27.3332      1.1523      1.1247   1540.8842    239.3044    267.0851      1.5230      1.6998      1.0000 
     3.1000    342.0000      3.0000     10.0000      0.0000   3133.9899     27.3384      1.1523      1.1248   1541.1669    239.9097    267.5471      1.5266      1.7024      1.0000 
     3.1000    349.0000      3.0000     10.0000      0.0000   3135.9118     27.3434      1.1524      1.1249   1541.4433    240.4998    267.9975      1.5301      1.7050      1.0000 
     3.1000    356.0000      3.0000     10.0000      0.0000   3137.7946     27.3484      1.1524      1.1250   1541.7138    241.0753    268.4369      1.5334      1.7075      1.0000 
     3.1000    363.0000      3.0000     10.0000      0.0000   3139.6399     27.3532      1.1524      1.1251   1541.9787    241.6368    268.8657      1.5368      1.7099      1.0000 
     3.1000    370.0000      3.0000     10.0000      0.0000   3141.4491     27.3580      1.1524      1.1252   1542.2381    242.1850    269.2844      1.5400      1.7123      1.0000 
     3.1000    377.0000      3.0000     10.0000      0.0000   3143.2237     27.3626      1.1525      1.1253   1542.4922    242.7203    269.6935      1.5431      1.7146      1.0000 
     3.1000    384.0000      3.0000     10.0000      0.0000   3144.9647     27.3672      1.1525      1.1254   1542.7412    243.2434    270.0932      1.5462      1.7169      1.0000 
     3.1000    391.0000      3.0000     10.0000      0.0000   3146.6736     27.3717      1.1525      1.1255   1542.9854    243.7547    270.4840      1.5492      1.7191      1.0000 
     3.1000    398.0000      3.0000     10.0000      0.0000   3148.3513     27.3761      1.1525      1.1256   1543.2249    244.2548    270.8662      1.5522      1.7213      1.0000 
     3.1000    405.0000      3.0000     10.0000      0.0000   3149.9990     27.3804      1.1525      1.1257   1543.4599    244.7439    271.2402      1.5550      1.7234      1.0000 
     3.1000    412.0000      3.0000     10.0000      0.0000   3151.6178     27.3847      1.1526      1.1257   1543.6905    245.2226    271.6063      1.5578      1.7254      1.0000 
     3.1000    419.0000      3.0000     10.0000      0.0000   3153.2086     27.3889      1.1526      1.1258   1543.9169    245.6913    271.9647      1.5606      1.7275      1.0000 
     3.1000    426.0000      3.0000     10.0000      0.0000   3154.7723     27.3930      1.1526      1.1259   1544.1392    246.1502    272.3157      1.5633      1.7294      1.0000 
     3.1000    433.0000      3.0000     10.0000      0.0000   3156.3099     27.3970      1.1526      1.1260   1544.3576    246.5999    272.6597      1.5659      1.7314      1.0000 
     3.1000    440.0000      3.0000     10.0000      0.0000   3157.8221     27.4010      1.1527      1.1261   1544.5722    247.0405    272.9968      1.5685      1.7333      1.0000 
     3.1000    447.0000      3.0000     10.0000      0.0000   3159.3098     27.4049      1.1527      1.1262   1544.7831    247.4725    273.3274      1.5710      1.7351      1.0000 
     3.1000    454.0000      3.0000     10.0000      0.0000   3160.7738     27.4088      1.1527      1.1262   1544.9905    247.8961    273.6515      1.5735      1.7370      1.0000 
     3.1000    461.0000      3.0000     10.0000      0.0000   3162.2147     27.4126      1.1527      1.1263   1545.1944    248.3117    273.9695      1.5759      1.7388      1.0000 
     3.1000    468.0000      3.0000     10.0000      0.0000   3163.6332     27.4163      1.1527      1.1264   1545.3950    248.7194    274.2815      1.5783      1.7405      1.0000 
     3.1000    475.0000      3.0000     10.0000      0.0000   3165.0301     27.4200      1.1528      1.1265   1545.5923    249.1196    274.5878      1.5806      1.7422      1.0000 
     3.1000    482.0000      3.0000     10.0000      0.0000   3166.4060     27.4236      1.1528      1.1266   1545.7865    249.5125    274.8886      1.5829      1.7439      1.0000 
     3.1000    489.0000      3.0000     10.0000      0.0000   3167.7614     27.4272      1.1528      1.1266   1545.9776    249.8983    275.1839      1.5852      1.7456      1.0000 
     3.1000    496.0000      3.0000     10.0000      0.0000   3169.0970     27.4307      1.1528      1.1267   1546.1658    250.2773    275.4740      1.5874      1.7472      1.0000 
     3.1000    503.0000      3.0000     10.0000      0.0000   3170.4134     27.4342      1.1528      1.1268   1546.3511    250.6496    275.7591      1.5896      1.7488      1.0000 
     3.1000    510.0000      3.0000     10.0000      0.0000   3171.7109     27.4376      1.1528      1.1269   1546.5337    251.0155    276.0393      1.5917      1.7504      1.0000 
     3.1000    517.0000      3.0000     10.0000      0.0000   3172.9903     27.4410      1.1529      1.1269   1546.7135    251.3752    276.3147      1.5938      1.7519      1.0000 
     3.1000    524.0000      3.0000     10.0000      0.0000   3174.2519     27.4443      1.1529      1.1270   1546.8907    251.7289    276.5855      1.5959      1.7534      1.0000 
     3.1000    531.0000      3.0000     10.0000      0.0000   3175.4962     27.4476      1.1529      1.1271   1547.0653    252.0767    276.8518      1.5979      1.7549      1.0000 
     3.1000    538.0000      3.0000     10.0000      0.0000   3176.7237     27.4508      1.1529      1.1271   1547.2374    252.4188    277.1138      1.5999      1.7564      1.0000 
     3.1500     90.0000      3.0000     10.0000      0.0000   2998.7812     27.0970      1.1503      1.1184   1517.4626    192.8790    232.3431      1.2465      1.5015      1.0000 
     3.1500     97.0000      3.0000     10.0000      0.0000   3005.9068     27.1153      1.1504      1.1187   1518.5616    195.9325    234.5062      1.2653      1.5144      1.0000 
     3.1500    104.0000      3.0000     10.0000      0.0000   3012.5339     27.1324      1.1505      1.1191   1519.5797    198.7144    236.4937      1.2824      1.5262      1.0000 
     3.1500    111.0000      3.0000     10.0000      0.0000   3018.7272     27.1483      1.1506      1.1194   1520.5278    201.2658    238.3295      1.2981      1.5371      1.0000 
     3.1500    118.0000      3.0000     10.0000      0.0000   3024.5395     27.1633      1.1506      1.1197   1521.4145    203.6193    240.0334      1.3125      1.5472      1.0000 
     3.1500    125.0000      3.0000     10.0000      0.0000   3030.0146     27.1774      1.1507      1.1200   1522.2471    205.8011    241.6213      1.3258      1.5566      1.0000 
     3.1500    132.0000      3.0000     10.0000      0.0000   3035.1892     27.1908      1.1508      1.1203   1523.0315    207.8326    243.1068      1.3382      1.5653      1.0000 
     3.1500    139.0000      3.0000     10.0000      0.0000   3040.0941     27.2035      1.1508      1.1205   1523.7729    209.7318    244.5012      1.3498      1.5736      1.0000 
     3.1500    146.0000      3.0000     10.0000      0.0000   3044.7557     27.2155      1.1509      1.1208   1524.4757    211.5134    245.8140      1.3606      1.5813      1.0000 
     3.1500    153.0000      3.0000     10.0000      0.0000   3049.1969     27.2270      1.1509      1.1210   1525.1434    213.1901    247.0534      1.3708      1.5885      1.0000 
     3.1500    160.0000      3.0000     10.0000      0.0000   3053.4373     27.2380      1.1510      1.1213   1525.7793    214.7725    248.2265      1.3804      1.5954      1.0000 
     3.1500    167.0000      3.0000     10.0000      0.0000   3057.4940     27.2485      1.1510      1.1215   1526.3862    216.2699    249.3394      1.3895      1.6019      1.0000 
     3.1500    174.0000      3.0000     10.0000      0.0000   3061.3821     27.2586      1.1511      1.1217   1526.9665    217.6901    250.3973      1.3981      1.6081      1.0000 
     3.1500    181.0000      3.0000     10.0000      0.0000   3065.1149     27.2683      1.1511      1.1219   1527.5224    219.0402    251.4051      1.4062      1.6140      1.0000 
     3.1500    188.0000      3.0000     10.0000      0.0000   3068.7042     27.2776      1.1512      1.1221   1528.0557    220.3260    252.3668      1.4140      1.6196      1.0000 
     3.1500    195.0000      3.0000     10.0000      0.0000   3072.1604     27.2866      1.1512      1.1223   1528.5683    221.5531    253.2860      1.4214      1.6250      1.0000 
     3.1500    202.0000      3.0000     10.0000      0.0000   3075.4928     27.2953      1.1513      1.1225   1529.0614    222.7260    254.1660      1.4285      1.6301      1.0000 
     3.1500    209.0000      3.0000     10.0000      0.0000   3078.7101     27.3037      1.1513      1.1226   1529.5366    223.8489    255.0097      1.4352      1.6350      1.0000 
     3.1500    216.0000      3.0000     10.0000      0.0000   3081.8196     27.3118      1.1513      1.1228   1529.9950    224.9255    255.8196      1.4417      1.6397      1.0000 
     3.1500    223.0000      3.0000     10.0000      0.0000   3084.8283     27.3196      1.1514      1.1230   1530.4378    225.9593    256.5982      1.4479      1.6442      1.0000 
     3.1500    230.0000      3.0000     10.0000      0.0000   3087.7424     27.3272      1.1514      1.1231   1530.8658    226.9531    257.3475      1.4539      1.6486      1.0000 
     3.1500    237.0000      3.0000     10.0000      0.0000   3090.5677     27.3346      1.1515      1.1233   1531.2801    227.9097    258.0694      1.4596      1.6527      1.0000 
     3.1500    244.0000      3.0000     10.0000      0.0000   3093.3092     27.3417      1.1515      1.1234   1531.6814    228.8316    258.7658      1.4651      1.6568      1.0000 
     3.1500    251.0000      3.0000     10.0000      0.0000   3095.9716     27.3487      1.1515      1.1236   1532.0706    229.7208    259.4380      1.4704      1.6606      1.0000 
     3.1500    258.0000      3.0000     10.0000      0.0000   3098.5595     27.3554      1.1516      1.1237   1532.4482    230.5796    260.0877      1.4756      1.6644      1.0000 
     3.1500    265.0000      3.0000     10.0000      0.0000   3101.0767     27.3620      1.1516      1.1239   1532.8149    231.4096    260.7161      1.4805      1.6680      1.0000 
     3.1500    272.0000      3.0000     10.0000      0.0000   3103.5269     27.3684      1.1516      1.1240   1533.1714    232.2126    261.3244      1.4853      1.6715      1.0000 
     3.1500    279.0000      3.0000     10.0000      0.0000   3105.9136     27.3747      1.1517      1.1241   1533.5181    232.9902    261.9138      1.4899      1.6749      1.0000 
     3.1500    286.0000      3.0000     10.0000      0.0000   3108.2399     27.3807      1.1517      1.1243   1533.8555    233.7437    262.4853      1.4944      1.6782      1.0000 
     3.1500    293.0000      3.0000     10.0000      0.0000   3110.5087     27.3867      1.1517      1.1244   1534.1841    234.4745    263.0397      1.4988      1.6814      1.0000 
     3.1500    300.0000      3.0000     10.0000      0.0000   3112.7227     27.3925      1.1518      1.1245   1534.5044    235.1837    263.5781      1.5030      1.6845      1.0000 
     3.1500    307.0000      3.0000     10.0000      0.0000   3114.8846     27.3981      1.1518      1.1246   1534.8166    235.8725    264.1013      1.5071      1.6875      1.0000 
     3.1500    314.0000      3.0000     10.0000      0.0000   3116.9965     27.4037      1.1518      1.1248   1535.1213    236.5419    264.6099      1.5111      1.6904      1.0000 
     3.1500    321.0000      3.0000     10.0000      0.0000   3119.0608     27.4091      1.1519      1.1249   1535.4187    237.1929    265.1046      1.5149      1.6932      1.0000 
     3.1500    328.0000      3.0000     10.0000      0.0000   3121.0795     27.4144      1.1519      1.1250   1535.7092    237.8264    265.5863      1.5187      1.6960      1.0000 
     3.1500    335.0000      3.0000     10.0000      0.0000   3123.0545     27.4196      1.1519      1.1251   1535.9930    238.4432    266.0554      1.5224      1.6986      1.0000 
     3.1500    342.0000      3.0000     10.0000      0.0000   3124.9877     27.4246      1.1519      1.1252   1536.2705    239.0441    266.5125      1.5259      1.7013      1.0000 
     3.1500    349.0000      3.0000     10.0000      0.0000   3126.8807     27.4296      1.1520      1.1253   1536.5419    239.6298    266.9581      1.5294      1.7038      1.0000 
     3.1500    356.0000      3.0000     10.0000      0.0000   3128.7352     27.4345      1.1520      1.1254   1536.8074    240.2009    267.3929      1.5328      1.7063      1.0000 
     3.1500    363.0000      3.0000     10.0000      0.0000   3130.5526     27.4392      1.1520      1.1255   1537.0674    240.7582    267.8171      1.5361      1.7087      1.0000 
     3.1500    370.0000      3.0000     10.0000      0.0000   3132.3344     27.4439      1.1520      1.1256   1537.3220    241.3022    268.2314      1.5393      1.7111      1.0000 
     3.1500    377.0000      3.0000     10.0000      0.0000   3134.0818     27.4485      1.1521      1.1257   1537.5714    241.8334    268.6360      1.5424      1.7134      1.0000 
     3.1500    384.0000      3.0000     10.0000      0.0000   3135.7963     27.4530      1.1521      1.1258   1537.8158    242.3525    269.0314      1.5455      1.7156      1.0000 
     3.1500    391.0000      3.0000     10.0000      0.0000   3137.4789     27.4575      1.1521      1.1259   1538.0554    242.8598    269.4179      1.5485      1.7178      1.0000 
     3.1500    398.0000      3.0000     10.0000      0.0000   3139.1309     27.4618      1.1521      1.1260   1538.2904    243.3559    269.7960      1.5514      1.7200      1.0000 
     3.1500    405.0000      3.0000     10.0000      0.0000   3140.7532     27.4661      1.1522      1.1261   1538.5209    243.8412    270.1659      1.5543      1.7221      1.0000 
